,LEMMA,freq,POSTAG
4078203,Corot,5,S
4078206,comun,5,S
4078207,comun,5,N
4078209,comun,5,A
4078216,comun,5,DI
4078221,Comix,5,
4078222,Comité,5,SP
4078230,Coelho,5,SP
4078240,Cieco,5,
4078241,Charge,5,SP
4078248,cespo,5,S
4078250,castel,5,
4078251,Butta,5,SP
4078252,Buco,5,SP
4078262,Braque,5,SP
4078266,brandy,5,SW
4078270,Boyer,5,SP
4078275,Botola,5,
4078276,Bolchi,5,SP
4078283,Birkin,5,SP
4078291,Biel,5,SP
4078292,Biao,5,
4078293,Assad,5,SP
4078327,Angri,5,SP
4078328,Amba,5,SP
4078331,alii,5,S
4078333,Agadir,5,SP
4078334,Zoppo,5,
4078335,warhol,5,
4078336,Waller,5,SP
4078341,voodoo,5,S
4078346,Vogler,5,SP
4078348,Vian,5,SP
4078350,verita,5,A
4078353,verita,5,S
4078356,vanga,5,S
4078378,Tresca,5,
4078379,Tosa,5,SP
4078381,Thuram,5,SP
4078432,Tavole,5,SP
4078435,Taking,5,SP
4078436,Tails,5,
4078437,Stupid,5,SP
4078439,Stupid,5,S
4078446,Sori,5,
4078447,songs,5,S
4078450,Soligo,5,
4078451,Safe,5,SP
4078453,Rowe,5,SP
4078454,ronald,5,
4078455,resta,5,S
4078551,QUELLI,5,
4078552,Priori,5,
4078553,Potosí,5,
4078554,portam,5,
4078555,Ponta,5,SP
4078561,Paxton,5,SP
4078562,Padmé,5,
4078563,Ottoni,5,SP
4078564,Óscar,5,SP
4078570,Orfano,5,SP
4078571,Oilers,5,
4078572,novi,5,A
4078573,novi,5,V
4078575,MODO,5,SP
4078576,Melato,5,
4078577,Marj,5,SP
4078655,Lovin,5,SP
4078656,Lovin,5,S
4078665,Limahl,5,
4078666,Lemno,5,
4078667,Larkin,5,SP
4078671,lalli,5,
4078672,Khali,5,
4078673,Junio,5,SP
4078674,Juli,5,SP
4078676,Jeeg,5,
4078677,jarvis,5,
4078678,ingl.,5,
4078679,indy,5,S
4078711,indy,5,SW
4078714,Hunan,5,SP
4078720,Hazard,5,SP
4078726,Grid,5,SP
4078737,Goten,5,
4078738,Gorini,5,SP
4078742,GHOST,5,
4078743,Geraci,5,SP
4078748,gasare,5,V
4078758,Favola,5,
4078759,ethan,5,
4078760,etene,5,S
4078763,esther,5,
4078764,Emesa,5,SP
4078765,E-mail,5,SP
4078771,Elsie,5,SP
4078773,elinor,5,
4078774,ecoage,5,S
4078894,dogale,5,A
4078899,Dancer,5,SP
4078901,daga,5,S
4078907,Cormac,5,SP
4078922,cognac,5,SW
4078931,CISC,5,SP
4078956,chirac,5,
4078957,cell.,5,SA
4078958,cell.,5,S
4079026,café,5,S
4079028,café,5,A
4079029,bugna,5,
4079030,Bergè,5,SP
4079131,Beard,5,SP
4079133,Balls,5,S
4079134,audit,5,S
4079142,areola,5,S
4079143,Anthem,5,
4079144,Amario,5,SP
4079151,Alano,5,
4079152,aimee,5,
4079153,Zuly,5,
4079154,Zhong,5,SP
4079156,Vartan,5,SP
4079209,Valzer,5,
4079210,Tracce,5,
4079211,todos,5,S
4079227,Text,5,SP
4079245,Stout,5,SP
4079247,Spear,5,SP
4079249,Silk,5,SP
4079253,Shri,5,
4079254,Shady,5,SP
4079257,sepp,5,SW
4079376,seco,5,A
4079382,seco,5,S
4079386,Rurale,5,SP
4079390,rule,5,S
4079392,rule,5,A
4079395,Roggia,5,
4079396,reef,5,S
4079397,Razor,5,
4079398,Proteo,5,
4079399,Presa,5,B
4079400,Peso,5,SP
4079408,Ormea,5,
4079409,NKVD,5,
4079410,Niles,5,SP
4079417,MySky,5,N
4079419,Moric,5,SP
4079421,Merlot,5,SP
4079425,Masino,5,SP
4079432,Macon,5,SP
4079433,Lynyrd,5,
4079434,Loano,5,SP
4079436,Lennie,5,SP
4079486,Lata,5,V
4079487,Lata,5,SP
4079493,Koga,5,
4079494,Klara,5,SP
4079497,ispido,5,A
4079499,Herat,5,SP
4079512,Helix,5,SP
4079515,Habana,5,SP
4079521,Ghedi,5,SP
4079531,Gentle,5,SP
4079534,Gaudí,5,
4079535,gaming,5,S
4079538,Fuksas,5,SP
4079544,Fuksas,5,S
4079577,Frozen,5,SP
4079584,Forte,5,SP
4079586,Fedor,5,SP
4079587,fact,5,S
4079591,fact,5,SW
4079607,fabio,5,
4079608,Entre,5,SP
4079611,Entre,5,CS
4079613,Dwayne,5,SP
4079616,dock,5,SW
4079623,Dingle,5,
4079624,Delli,5,SP
4079631,crine,5,S
4079638,Coal,5,
4079639,circle,5,S
4079650,Chaney,5,
4079651,Ceppo,5,
4079652,Cechov,5,SP
4079658,Caron,5,SP
4079662,Bruzi,5,
4079663,brain,5,S
4079666,brain,5,E
4079667,brain,5,SW
4079670,become,5,S
4079677,become,5,A
4079678,become,5,V
4079679,become,5,CS
4079695,avulso,5,A
4079698,Atypus,5,
4079699,A-Team,5,N
4079700,Ammar,5,SP
4079703,Ainu,5,
4079704,Zytek,5,SP
4079710,Yuen,5,
4079711,Yogi,5,
4079712,Yann,5,SP
4079715,Volk,5,SP
4079719,Viganò,5,SP
4079724,vedica,5,
4079725,Uryū,5,
4079726,Urbis,5,SP
4079727,Torta,5,SP
4079729,Tira,5,
4079730,Tatum,5,
4079731,sūtra,5,
4079732,sula,5,EA
4079736,Storch,5,SP
4079744,Srpska,5,SP
4079745,Solex,5,
4079746,Siate,5,V
4079752,Siate,5,VA
4079756,Siate,5,DI
4079759,Siate,5,B
4079760,Rosas,5,SP
4079766,Robur,5,SP
4079768,pylori,5,S
4079769,pylori,5,A
4079778,Preda,5,SP
4079784,Omnes,5,SP
4079786,Ogier,5,
4079787,nowiki,5,
4079788,Novus,5,SP
4079792,Noël,5,SP
4079793,Nihon,5,SP
4079795,Neale,5,SP
4079798,Nazaro,5,SP
4079799,Nata,5,SP
4079801,moria,5,S
4079811,maple,5,S
4079821,Lyme,5,SP
4079824,lui.,5,SA
4079826,lui.,5,S
4079838,Leva,5,SP
4079840,Ladoga,5,SP
4079841,Ladoga,5,S
4079842,Krokus,5,
4079843,Jonin,5,
4079844,inside,5,S
4079861,inside,5,A
4079863,Ingres,5,SP
4079865,ignudo,5,S
4079866,ignudo,5,A
4079876,Ibla,5,
4079877,hunc,5,
4079878,Hojo,5,
4079879,Hayate,5,SP
4079888,hauer,5,S
4080002,hauer,5,V
4080005,Hardin,5,SP
4080008,Grella,5,SP
4080011,Grella,5,EA
4080082,friend,5,S
4080093,friend,5,SW
4080098,Filter,5,SP
4080099,Fedi,5,SP
4080100,Events,5,SP
4080105,Elmer,5,SP
4080106,dogado,5,
4080107,Digest,5,S
4080109,Digest,5,SP
4080110,Dieppe,5,SP
4080121,Devlin,5,SP
4080123,delay,5,S
4080125,delay,5,SW
4080129,coop,5,
4080130,Ceci,5,
4080131,Capote,5,
4080132,Calì,5,SP
4080136,brina,5,S
4080146,books,5,S
4080152,books,5,SW
4080166,bingo,5,S
4080210,Bigman,5,
4080211,Bethel,5,
4080212,Besso,5,V
4080213,Bantu,5,
4080214,Bamako,5,
4080215,Ausoni,5,SP
4080216,Auchan,5,SP
4080228,Atina,5,
4080229,Areas,5,SP
4080231,ampere,5,SW
4080244,Amaury,5,SP
4080269,Aloe,5,SP
4080272,alli,5,S
4080273,alli,5,A
4080310,Allawi,5,SP
4080313,young,5,S
4080314,Yazīd,5,SP
4080315,Whip,5,SP
4080341,Ways,5,SP
4080343,V-VI,5,
4080344,VOLTE,5,
4080345,Vipera,5,SP
4080346,Tver,5,
4080347,Traù,5,
4080348,Titor,5,
4080349,Thug,5,
4080350,theme,5,S
4080351,tetano,5,S
4080353,Taglio,5,SP
4080357,Suresh,5,SP
4080376,Stanze,5,
4080377,Spicca,5,
4080378,Skate,5,SP
4080386,Skate,5,I
4080389,sikh,5,A
4080390,sikh,5,S
4080391,Shaft,5,SP
4080393,Sexual,5,
4080394,Seles,5,SP
4080395,scroto,5,S
4080398,sballo,5,S
4080414,Sabba,5,
4080415,Rutger,5,SP
4080416,Rurik,5,
4080417,Rolfo,5,
4080418,Ricard,5,SP
4080423,ramoso,5,A
4080424,Ramo,5,SP
4080429,Ramla,5,SP
4080430,QUEL,5,
4080431,Puppy,5,
4080432,pube,5,S
4080437,proto,5,S
4080446,Prieto,5,SP
4080451,pomata,5,S
4080458,País,5,SP
4080459,Oeste,5,SP
4080460,Nuccio,5,SP
4080470,Norum,5,
4080471,Nievo,5,SP
4080481,NATURA,5,
4080482,Mojave,5,
4080483,Miklós,5,
4080484,Memmo,5,SP
4080485,Memmo,5,CS
4080491,Megane,5,SP
4080501,Megane,5,CS
4080503,Megane,5,S
4080571,Math,5,SP
4080580,lolita,5,S
4080596,litica,5,
4080597,Lepre,5,SP
4080598,leit,5,S
4080609,Léger,5,SP
4080614,latore,5,S
4080622,Larva,5,
4080623,Landon,5,SP
4080635,Lamar,5,SP
4080638,Lada,5,SP
4080642,Kinski,5,SP
4080643,Kfar,5,SP
4080651,Kernel,5,SP
4080655,Keke,5,
4080656,island,5,
4080657,Ilona,5,
4080658,Hynek,5,
4080659,haiku,5,S
4080672,frocio,5,S
4080681,frocio,5,A
4080685,flame,5,S
4080693,Figlia,5,
4080694,Ferret,5,SP
4080706,Ferré,5,SP
4080710,facti,5,S
4080713,Exar,5,
4080714,Euwe,5,
4080715,Etudes,5,S
4080717,Etudes,5,SP
4080718,este,5,A
4080720,este,5,S
4080723,este,5,B
4080724,este,5,V
4080742,Errol,5,
4080743,eBook,5,N
4080749,eBook,5,S
4080755,eBook,5,SP
4080766,Dotto,5,SP
4080771,dabit,5,
4080772,Corteo,5,SP
4080773,CIAO,5,
4080774,Chucky,5,SP
4080776,Cappon,5,
4080777,Bubba,5,SP
4080780,bromo,5,S
4080792,branda,5,S
4080797,Bodom,5,SP
4080798,Bleu,5,SP
4080800,Bhopal,5,
4080801,Bangor,5,SP
4080805,Aspre,5,B
4080806,ALTRA,5,
4080807,allume,5,S
4080809,Akbar,5,SP
4080814,Zlatan,5,SP
4080849,Zarate,5,SP
4080858,Zarate,5,S
4080890,ZAFT,5,
4080891,XXXII,5,NO
4080895,VMware,5,
4080896,Venete,5,SP
4080898,Vena,5,
4080899,Varone,5,SP
4080901,Valon,5,SP
4080902,vale,5,V
4080912,vale,5,S
4080926,vale,5,VM
4081018,Valdes,5,S
4081019,Valdes,5,SP
4081062,U-Bahn,5,
4081063,Túrin,5,
4081064,Turano,5,
4081065,Trama,5,
4081066,Torque,5,SP
4081101,Stub,5,SP
4081102,Stahl,5,
4081103,sorgo,5,S
4081106,Sonate,5,
4081107,Sinni,5,SP
4081115,Schema,5,SP
4081118,scalpo,5,S
4081128,Sanz,5,SP
4081141,Rovine,5,
4081142,Roslin,5,
4081143,Rococò,5,SP
4081145,Rhein,5,SP
4081150,Rapier,5,SP
4081212,Quali,5,SP
4081217,Pulci,5,SP
4081219,Popeye,5,SP
4081235,Poké,5,
4081236,pissed,5,S
4081246,Piñera,5,
4081247,Para,5,SP
4081263,Ostra,5,
4081264,Nubi,5,SP
4081272,Naoko,5,
4081273,Mūsā,5,
4081274,Murolo,5,
4081275,montes,5,
4081276,mimosa,5,S
4081283,Meaux,5,
4081284,Maroon,5,SP
4081285,maître,5,SW
4081286,Luton,5,
4081287,luteo,5,A
4081289,Lovell,5,
4081290,Leni,5,
4081291,Lacus,5,
4081292,Kessel,5,
4081293,Keri,5,SP
4081304,Kendra,5,SP
4081331,Jor-El,5,
4081332,Jarama,5,
4081333,ittero,5,S
4081336,Inoki,5,
4081337,infra,5,S
4081350,Imagna,5,
4081351,ignem,5,S
4081352,Gullit,5,SP
4081359,Granda,5,SP
4081363,gluoni,5,S
4081365,galà,5,S
4081367,galà,5,B
4081394,Gakkai,5,SP
4081395,Fuhrer,5,SP
4081402,folata,5,S
4081413,FOCA,5,
4081414,fioco,5,A
4081427,FIGLIO,5,
4081428,Fauré,5,
4081429,Fani,5,CS
4081430,Fani,5,SP
4081435,Falqui,5,
4081436,est.,5,SA
4081438,Emmer,5,
4081439,élites,5,S
4081447,Edera,5,
4081448,Edberg,5,
4081449,Dunk,5,
4081450,duas,5,S
4081453,didn,5,S
4081458,didn,5,N
4081461,DEVE,5,
4081462,Dany,5,SP
4081469,Danner,5,SP
4081510,Cusi,5,SP
4081512,Croma,5,SP
4081538,Conone,5,
4081539,Coma,5,SP
4081541,clean,5,S
4081543,clean,5,N
4081557,clean,5,A
4081560,Cinna,5,SP
4081562,Carrel,5,
4081563,Caifa,5,SP
4081569,Butera,5,SP
4081571,Branko,5,SP
4081572,Bound,5,SP
4081574,bomb,5,S
4081588,Berté,5,SP
4081591,Bebop,5,SP
4081592,ascaro,5,S
4081606,ARST,5,
4081607,Amari,5,SP
4081612,Albers,5,SP
4081618,Aceh,5,SP
4081621,Aceh,5,I
4081622,Zonta,5,
4081623,Willa,5,SP
4081629,Weyl,5,
4081630,Wankel,5,SP
4081636,Waco,5,SP
4081638,Vuoi,5,VM
4081639,Vuoi,5,V
4081665,Vuoi,5,T
4081705,Vuoi,5,SP
4081706,Vien,5,SP
4081708,Vien,5,V
4081710,Vary,5,
4081711,uxor,5,
4081712,Until,5,SP
4081720,Ungaro,5,SP
4081739,trojan,5,S
4081745,trojan,5,N
4081749,Topeka,5,SP
4081752,Sprite,5,SP
4081759,Spoon,5,SP
4081762,Spoon,5,V
4081763,Spigno,5,SP
4081765,Snell,5,SP
4081772,sleaze,5,
4081773,Sight,5,SP
4081777,SCENE,5,
4081778,Saluto,5,V
4081779,Sabah,5,SP
4081788,Sabah,5,I
4081792,Rune,5,SP
4081793,Roatta,5,
4081794,Ripper,5,SP
4081798,rege,5,
4081799,rash,5,
4081800,QWERTY,5,
4081801,QUANTO,5,SP
4081803,Quai,5,SP
4081806,Pulcro,5,
4081807,pick,5,S
4081811,pick,5,SW
4081833,pagaia,5,S
4081834,Ovale,5,SP
4081837,ostium,5,
4081838,NOSTRO,5,A
4081846,nodoso,5,A
4081852,Namecc,5,
4081853,Myles,5,SP
4081871,Muscat,5,SP
4081875,Monna,5,SP
4081877,Molla,5,
4081878,Menti,5,SP
4081882,McNeil,5,N
4081886,McNeil,5,SP
4081890,Mantis,5,SP
4081895,lgbtq,5,
4081896,Laveno,5,SP
4081897,latsch,5,S
4082012,Laban,5,SP
4082014,Kyōko,5,
4082015,Kronos,5,SP
4082016,Joris,5,SP
4082018,Jiro,5,SP
4082020,irato,5,A
4082021,inline,5,S
4082025,inline,5,B
4082026,inline,5,A
4082064,Howl,5,SP
4082065,Hostel,5,SP
4082067,Haider,5,SP
4082075,Gianco,5,SP
4082077,Geneva,5,SP
4082083,Garuda,5,SP
4082085,Gansu,5,
4082086,Études,5,
4082087,Estere,5,
4082088,esimio,5,A
4082111,Dyer,5,SP
4082113,dragon,5,
4082114,Disse,5,
4082115,Cusack,5,SP
4082117,Corgan,5,SP
4082118,copy,5,S
4082127,copy,5,SW
4082154,Coppia,5,
4082155,Cock,5,SP
4082158,Chou,5,SP
4082160,Charly,5,SP
4082165,Bubola,5,SP
4082167,Bount,5,
4082168,Borri,5,
4082169,Bessie,5,
4082170,Berzo,5,SP
4082172,Bantam,5,SP
4082174,Asus,5,SP
4082176,andine,5,S
4082178,Amano,5,
4082179,Alvar,5,SP
4082183,Aldous,5,SP
4082184,Albin,5,
4082185,Alam,5,SP
4082188,aime,5,
4082189,Acilia,5,SP
4082209,Acab,5,SP
4082210,Zena,5,SP
4082215,Zatch,5,
4082216,Wynne,5,SP
4082218,Winger,5,SP
4082227,verbis,5,S
4082230,verbis,5,SW
4082237,Upton,5,
4082238,Ulpia,5,SP
4082242,Tunney,5,SP
4082277,Tucano,5,SP
4082342,trombo,5,S
4082346,Treat,5,SP
4082350,Those,5,SP
4082352,Strana,5,
4082353,Speech,5,SP
4082356,Solano,5,SP
4082359,Skies,5,
4082360,sez.,5,SA
4082379,Rust,5,SP
4082380,rules,5,S
4082385,rules,5,SW
4082386,Romea,5,SP
4082390,Rhonda,5,SP
4082429,reboot,5,S
4082436,Rapido,5,SP
4082455,Raiden,5,SP
4082464,Pussy,5,
4082465,Proxy,5,SP
4082467,Porcio,5,SP
4082469,Polish,5,SP
4082472,Placid,5,SP
4082473,Pivano,5,SP
4082484,Piro,5,SP
4082509,Petite,5,SP
4082512,Pacha,5,
4082513,oves,5,
4082514,Orochi,5,SP
4082517,Novum,5,
4082518,NELLE,5,
4082519,Morbid,5,
4082520,Misery,5,SP
4082521,Mese,5,S
4082522,Mereu,5,
4082523,McAfee,5,N
4082530,McAfee,5,SP
4082531,Mariam,5,SP
4082533,mansio,5,
4082534,MAMMO,5,
4082535,Magus,5,SP
4082564,Lopes,5,
4082565,Lively,5,SP
4082614,LIPU,5,N
4082615,LIPU,5,SP
4082616,LIPU,5,S
4082617,LIPU,5,RD
4082629,LIPU,5,A
4082631,LIPU,5,PC
4082640,Lienz,5,SP
4082641,Librae,5,
4082642,Leffe,5,SP
4082653,lazzo,5,A
4082654,lazzo,5,S
4082662,Lavorò,5,
4082663,Kufa,5,SP
4082665,Košice,5,SP
4082666,Josiah,5,SP
4082669,Indù,5,SP
4082670,Indù,5,S
4082671,Indios,5,SP
4082674,Indios,5,A
4082675,iMPACT,5,
4082676,Ignoto,5,SP
4082678,Iena,5,
4082679,IAEA,5,S
4082686,IAEA,5,SP
4082692,Henson,5,SP
4082697,heat,5,S
4082701,Gonzo,5,
4082702,Godai,5,
4082703,Genga,5,
4082704,fumata,5,S
4082720,Fróði,5,
4082721,Forget,5,
4082722,flebo,5,S
4082736,Elgar,5,
4082737,Egmont,5,
4082738,Eger,5,SP
4082747,dreams,5,S
4082764,dreams,5,SW
4082776,dlang,5,S
4082890,Damn,5,
4082891,Curone,5,SP
4082893,corn,5,S
4082904,corn,5,X
4082905,Colò,5,
4082906,cioe,5,V
4082907,cioe,5,S
4082932,cioe,5,A
4082950,Cicala,5,
4082951,Cerca,5,SP
4082959,Cebu,5,SP
4082960,Cato,5,SP
4082962,Cato,5,S
4082963,Cafu,5,SP
4083027,Bulq,5,
4083028,Brom,5,
4083029,Bric,5,SP
4083033,bottom,5,A
4083034,bottom,5,S
4083043,bottom,5,SW
4083044,bottom,5,SA
4083050,boemi,5,
4083051,BLOG,5,S
4083052,BLOG,5,SP
4083058,BLOG,5,N
4083083,Banja,5,
4083084,Baldr,5,
4083085,Aterno,5,SP
4083086,Asola,5,
4083087,arms,5,S
4083089,arms,5,SW
4083090,Antoon,5,
4083091,antje,5,S
4083204,AMICO,5,
4083205,Ainur,5,
4083206,Agrate,5,SP
4083210,Zabuza,5,
4083211,Yassin,5,SP
4083226,Wiles,5,SP
4083277,Weevil,5,SP
4083284,verra,5,V
4083285,verra,5,S
4083286,verra,5,A
4083291,verra,5,VA
4083293,Trina,5,
4083294,told,5,S
4083311,todo,5,S
4083314,todo,5,A
4083325,todo,5,SW
4083333,todo,5,V
4083338,Teton,5,
4083339,Tetide,5,SP
4083347,tarlo,5,S
4083361,Switch,5,SP
4083370,suvvia,5,I
4083392,Subway,5,SP
4083398,Stowe,5,
4083399,Sordo,5,
4083400,Shanti,5,SP
4083410,Semper,5,S
4083412,Scotia,5,SP
4083413,Saved,5,SP
4083417,Satie,5,SP
4083418,rutto,5,S
4083429,Renaud,5,SP
4083430,Rein,5,SP
4083431,Puig,5,
4083432,puffo,5,S
4083438,Prendo,5,V
4083443,portae,5,S
4083444,Popov,5,SP
4083447,Plane,5,SP
4083453,perone,5,S
4083474,Pere,5,
4083475,Odense,5,SP
4083483,normal,5,S
4083484,normal,5,CC
4083498,normal,5,EA
4083500,normal,5,A
4083508,Narvik,5,SP
4083514,Moines,5,SP
4083515,Mayuri,5,
4083516,Lunare,5,
4083517,Lullo,5,SP
4083518,loss,5,S
4083527,Lacuna,5,
4083528,Kyushu,5,SP
4083532,Keres,5,
4083533,Jardin,5,SP
4083541,igneo,5,
4083542,hero,5,S
4083545,Haro,5,
4083546,Grozny,5,SP
4083547,Grozny,5,I
4083553,Glas,5,
4083554,ghigno,5,S
4083569,forces,5,S
4083575,forces,5,SW
4083580,Fleur,5,
4083581,Firpo,5,SP
4083582,Favre,5,SP
4083583,Fans,5,SP
4083588,eoni,5,
4083589,Enjoy,5,SP
4083591,Ehlers,5,SP
4083631,Ehlers,5,S
4083700,Ecotec,5,SP
4083707,Ecotec,5,SA
4083708,Ecotec,5,DI
4083710,Ecotec,5,A
4083714,Dvořák,5,
4083715,Dorsey,5,SP
4083719,DARPA,5,S
4083720,DARPA,5,A
4083723,DARPA,5,SP
4083732,Combs,5,SP
4083758,colf,5,S
4083772,Clovis,5,SP
4083774,cloaca,5,S
4083789,Choji,5,
4083790,Cerano,5,
4083791,Buren,5,SP
4083795,Broad,5,SP
4083798,BREAK,5,
4083799,boni,5,A
4083800,boni,5,S
4083803,boni,5,B
4083804,bolina,5,S
4083810,Besana,5,SP
4083816,Astura,5,SP
4083820,Arusha,5,
4083821,anidro,5,A
4083824,Ania,5,SP
4083834,Amida,5,
4083835,ahinoi,5,S
4083838,ahinoi,5,I
4083839,ahinoi,5,CC
4083843,ahinoi,5,VA
4083844,ahinoi,5,B
4083847,Agnano,5,SP
4083848,afasia,5,S
4083851,Acts,5,SP
4083853,Zürich,5,
4083854,XV-XVI,5,SP
4083855,Webern,5,SP
4083856,Waffen,5,
4083857,VIVERE,5,SP
4083858,Vail,5,SP
4083860,Vaglio,5,SP
4083861,Uttar,5,SP
4083863,Tomo,5,SP
4083865,tinca,5,
4083866,Spence,5,SP
4083867,Sorso,5,
4083868,Silas,5,SP
4083873,shikai,5,
4083874,Seward,5,SP
4083875,Sepang,5,SP
4083880,Seduto,5,
4083881,Scorza,5,
4083882,scapo,5,
4083883,Sabres,5,
4083884,Robyn,5,SP
4083887,Revel,5,SP
4083888,reset,5,S
4083901,Rafale,5,SP
4083907,POSTO,5,SP
4083908,Porco,5,SP
4083913,Pomona,5,SP
4083917,Panel,5,SP
4083931,osco,5,A
4083932,novum,5,SA
4083933,novum,5,SW
4083935,Nossa,5,
4083936,Ninchi,5,SP
4083938,Nigra,5,SP
4083939,Niceta,5,
4083940,nevaio,5,S
4083945,Myst,5,
4083946,muerte,5,S
4083957,mirra,5,S
4083958,Mewtwo,5,
4083959,Merisi,5,SP
4083965,means,5,S
4083989,Mattéo,5,SP
4084090,maser,5,S
4084091,Marv,5,SP
4084092,Magro,5,SP
4084093,Limit,5,SP
4084102,Limit,5,S
4084106,lgs.,5,SA
4084168,Leben,5,SP
4084169,lapsus,5,S
4084183,Korda,5,
4084184,Kolbe,5,
4084185,Kirkuk,5,SP
4084192,Kensei,5,SP
4084210,Kensei,5,CS
4084213,Kangxi,5,
4084214,jutsu,5,
4084215,Jonson,5,SP
4084216,Johto,5,
4084217,iliaco,5,A
4084222,Hoenn,5,
4084223,Harbin,5,SP
4084230,Hang,5,SP
4084241,Hajduk,5,
4084242,Gupta,5,SP
4084243,Guilty,5,SP
4084245,Groupe,5,SP
4084255,Golo,5,SP
4084330,Ghul,5,
4084331,Galen,5,SP
4084334,Gaines,5,SP
4084335,Gaal,5,SP
4084346,FNSI,5,SP
4084347,Fenix,5,SP
4084356,fait,5,S
4084370,fait,5,SW
4084375,Etiopi,5,SP
4084408,Eterni,5,
4084409,Enishi,5,
4084410,dir.,5,SA
4084416,Dantès,5,SP
4084418,Cutie,5,SP
4084419,Cutie,5,S
4084420,Cris,5,SP
4084426,Cornia,5,SP
4084430,Celere,5,
4084431,cav.,5,SA
4084472,cateto,5,S
4084486,Caroli,5,SP
4084494,carmen,5,
4084495,Carica,5,SP
4084498,cante,5,S
4084520,Calciò,5,
4084521,Cabral,5,SP
4084525,Brough,5,SP
4084526,Bottle,5,
4084527,Becco,5,SP
4084528,Basin,5,SP
4084529,Baldur,5,SP
4084531,Badge,5,SP
4084533,Arzo,5,SP
4084535,Arwen,5,
4084536,Arta,5,SP
4084537,Aricia,5,
4084538,Angmar,5,
4084539,Andate,5,B
4084540,Albans,5,
4084541,Åland,5,SP
4084544,zelig,5,
4084545,Zarina,5,
4084546,Yuga,5,
4084547,Yamada,5,SP
4084548,Xing,5,
4084549,WiMAX,5,N
4084553,viral,5,S
4084566,Videla,5,A
4084567,Videla,5,SP
4084568,Ural,5,SP
4084570,Tetsuo,5,SP
4084574,swells,5,S
4084584,SUPER,5,S
4084585,SUPER,5,SP
4084586,Straße,5,
4084587,sont,5,S
4084588,sont,5,SW
4084613,Sergey,5,SP
4084614,seen,5,S
4084617,seen,5,SW
4084620,seen,5,A
4084624,Saber,5,SP
4084625,Rosh,5,SP
4084627,roseto,5,S
4084635,Romae,5,
4084636,Roja,5,SP
4084637,Rodopi,5,
4084638,Ritz,5,SP
4084639,ricino,5,S
4084646,Revere,5,SP
4084647,Repsol,5,SP
4084648,Preah,5,
4084649,Pixies,5,S
4084650,Pixie,5,
4084651,Pisis,5,SP
4084653,Petru,5,
4084654,palata,5,S
4084669,Padano,5,SP
4084671,Oswiu,5,
4084672,Oppio,5,SP
4084676,Oaks,5,SP
4084677,nuit,5,S
4084687,nolite,5,
4084688,noble,5,S
4084689,Ninna,5,
4084690,nicht,5,S
4084699,nicht,5,SA
4084703,nicht,5,SW
4084704,Nemici,5,
4084705,Nagi,5,
4084706,motard,5,S
4084711,mining,5,S
4084716,Miko,5,
4084717,Mainz,5,SP
4084723,Lusso,5,
4084724,Lupus,5,SP
4084725,Lupe,5,
4084726,Lauri,5,
4084727,Landa,5,
4084728,Lamont,5,SP
4084737,kurgan,5,
4084738,Kitts,5,SP
4084743,Kinks,5,SP
4084744,kind,5,S
4084753,kind,5,SW
4084758,Kiedis,5,
4084759,Judit,5,
4084760,ista,5,V
4084761,ista,5,A
4084762,Irap,5,SP
4084778,Henryk,5,
4084779,Grodd,5,
4084780,gotha,5,S
4084784,gotha,5,A
4084799,Gondar,5,SP
4084801,given,5,S
4084811,given,5,SW
4084812,given,5,A
4084814,given,5,VA
4084816,Gentoo,5,SP
4084821,Filth,5,
4084822,fica,5,S
4084851,Fasce,5,SP
4084852,Dolph,5,
4084853,Diniz,5,SP
4084856,Decade,5,S
4084859,Decade,5,SP
4084860,Cozzi,5,SP
4084863,claim,5,S
4084874,claim,5,SW
4084875,cities,5,S
4084877,cities,5,SW
4084878,Cham,5,
4084879,Cabras,5,SP
4084887,burino,5,S
4084891,burino,5,A
4084918,born,5,S
4084927,born,5,X
4084929,Bien,5,SP
4084941,Badu,5,SP
4084956,avito,5,A
4084963,avance,5,S
4084973,arconi,5,S
4084974,Apuani,5,
4084975,Ambris,5,SP
4084976,wrote,4,S
4084993,wrote,4,V
4084994,works,4,S
4084997,works,4,SA
4085002,works,4,SW
4085009,works,4,B
4085016,WNBA,4,
4085017,Weill,4,SP
4085019,Weigel,4,SP
4085097,Václav,4,
4085098,UTET,4,N
4085099,UTET,4,SP
4085102,Tusa,4,SP
4085114,Tusa,4,N
4085116,Tapes,4,
4085117,SPOSA,4,
4085118,solus,4,S
4085122,Sold,4,
4085123,Siusi,4,
4085124,Sirene,4,
4085125,Siren,4,SP
4085131,Shlomo,4,SP
4085133,Shino,4,
4085134,Serao,4,SP
4085135,Roia,4,SP
4085137,Rocche,4,
4085138,Rings,4,
4085139,Reuel,4,
4085140,Rabaul,4,SP
4085143,Quine,4,SP
4085145,Quasi,4,CS
4085146,Pula,4,SP
4085147,Porno,4,
4085148,Passa,4,
4085149,Paseo,4,
4085150,Panoz,4,SP
4085153,Pagan,4,SP
4085154,OVRA,4,
4085155,Nast,4,
4085156,Motto,4,
4085157,mimico,4,A
4085161,Meli,4,SP
4085163,MEDICO,4,
4085164,Meadow,4,
4085165,mayor,4,A
4085166,mayor,4,B
4085168,mayor,4,S
4085169,Luzon,4,SP
4085175,lumen,4,S
4085176,Less,4,
